Speaker.Number,Sex,Feature.0,Feature.1,Feature.2,Feature.3,Feature.4,Feature.5,Feature.6,Feature.7,Feature.8,Feature.9,Class
Andrew,Male,(-4.2625;-3.538],(-0.1235;0.426],[-Inf;0.4725],(1.5145; Inf],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hid
Tim,Male,(-3.0185;-2.403],[-Inf;-0.1235],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hid
Tim,Male,(-3.0185;-2.403],(0.426;0.711],[-Inf;0.4725],(0.829;1.5145],(0.286; Inf],[-Inf;1.451],(0.4795; Inf],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hId
Tim,Male,(-2.403;-1.6645],(0.711;1.4125],[-Inf;0.4725],(0.0525;0.829],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hEd
Tim,Male,(-3.0185;-2.403],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-1.0915;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hYd
Tim,Male,(-3.0185;-2.403],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(0.122; Inf],(-0.9615; Inf],had
Tim,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hod
Tim,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hUd
Tim,Male,(-4.6685;-4.2625],(1.4125;2.1435],[-Inf;0.4725],(1.5145; Inf],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hud
Tim,Male,(-3.538;-3.0185],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],[-Inf;-0.9615],hed
Tim,Male,(-2.403;-1.6645],[-Inf;-0.1235],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],[-Inf;-0.9615],hid
Tim,Male,(-3.0185;-2.403],(0.426;0.711],[-Inf;0.4725],(0.829;1.5145],(0.286; Inf],[-Inf;1.451],(0.4795; Inf],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hId
Tim,Male,(-2.403;-1.6645],(0.711;1.4125],[-Inf;0.4725],(0.0525;0.829],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hEd
Tim,Male,(-2.403;-1.6645],(1.4125;2.1435],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hAd
Tim,Male,(-3.0185;-2.403],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],had
Tim,Male,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hod
Tim,Male,(-4.2625;-3.538],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hUd
Tim,Male,(-4.6685;-4.2625],(1.4125;2.1435],[-Inf;0.4725],(1.5145; Inf],(-0.7345;0.286],(1.451; Inf],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hud
Tim,Male,(-3.538;-3.0185],(1.4125;2.1435],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hed
Sarah,Female,(-3.538;-3.0185],[-Inf;-0.1235],[-Inf;0.4725],(1.5145; Inf],(0.286; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hid
Sarah,Female,(-3.538;-3.0185],(0.711;1.4125],[-Inf;0.4725],(0.829;1.5145],(0.286; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hId
Sarah,Female,(-3.0185;-2.403],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hEd
Sarah,Female,(-3.0185;-2.403],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hOd
Sarah,Female,(-3.538;-3.0185],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],(1.451; Inf],(0.4795; Inf],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hod
Sarah,Female,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hUd
Sarah,Female,(-4.6685;-4.2625],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hud
Sarah,Female,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hed
Sarah,Female,(-4.2625;-3.538],[-Inf;-0.1235],[-Inf;0.4725],(1.5145; Inf],(0.286; Inf],[-Inf;1.451],[-Inf;-0.6605],[-Inf;-0.69],(-0.4855;0.122],(-0.9615; Inf],hid
Sarah,Female,(-3.538;-3.0185],(0.426;0.711],[-Inf;0.4725],(1.5145; Inf],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hId
Sarah,Female,(-2.403;-1.6645],(1.4125;2.1435],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hAd
Sarah,Female,(-2.403;-1.6645],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hYd
Sarah,Female,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],had
Sarah,Female,(-3.0185;-2.403],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hOd
Sarah,Female,(-3.538;-3.0185],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hod
Sarah,Female,(-4.6685;-4.2625],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],[-Inf;-0.9615],hud
Sarah,Female,(-4.2625;-3.538],[-Inf;-0.1235],[-Inf;0.4725],(1.5145; Inf],(0.286; Inf],[-Inf;1.451],[-Inf;-0.6605],[-Inf;-0.69],(-0.4855;0.122],(-0.9615; Inf],hid
Sarah,Female,(-3.538;-3.0185],(0.426;0.711],[-Inf;0.4725],(0.829;1.5145],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hId
Sarah,Female,(-3.0185;-2.403],(0.711;1.4125],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hEd
Sarah,Female,(-2.403;-1.6645],(1.4125;2.1435],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hAd
Sarah,Female,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],had
Sarah,Female,(-3.0185;-2.403],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hOd
Sarah,Female,(-3.538;-3.0185],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hod
Sarah,Female,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hUd
Sarah,Female,(-4.6685;-4.2625],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],[-Inf;-0.9615],hud
Sarah,Female,(-3.538;-3.0185],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hed
Sarah,Female,(-3.538;-3.0185],(0.426;0.711],[-Inf;0.4725],(0.829;1.5145],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hId
Sarah,Female,(-3.0185;-2.403],(1.4125;2.1435],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hEd
Sarah,Female,(-2.403;-1.6645],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hAd
Sarah,Female,(-2.403;-1.6645],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hYd
Sarah,Female,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],had
Sarah,Female,(-3.0185;-2.403],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hOd
Sarah,Female,(-3.538;-3.0185],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-1.0915;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hod
Sarah,Female,(-4.2625;-3.538],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(0.122; Inf],(-0.9615; Inf],hUd
Sarah,Female,(-4.6685;-4.2625],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],[-Inf;-0.9615],hud
Sarah,Female,(-3.538;-3.0185],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hed
Sarah,Female,(-3.0185;-2.403],[-Inf;-0.1235],[-Inf;0.4725],(1.5145; Inf],(0.286; Inf],(1.451; Inf],[-Inf;-0.6605],[-Inf;-0.69],(-0.4855;0.122],(-0.9615; Inf],hid
Sarah,Female,(-3.538;-3.0185],(0.711;1.4125],[-Inf;0.4725],(0.829;1.5145],(0.286; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hId
Sarah,Female,(-3.0185;-2.403],(1.4125;2.1435],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hEd
Sarah,Female,(-2.403;-1.6645],(2.1435;3.1765],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hAd
Sarah,Female,(-3.0185;-2.403],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hYd
Sarah,Female,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],had
Sarah,Female,(-3.0185;-2.403],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hOd
Sarah,Female,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hUd
Sarah,Female,(-3.538;-3.0185],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hed
Sarah,Female,(-3.0185;-2.403],[-Inf;-0.1235],[-Inf;0.4725],(1.5145; Inf],(0.286; Inf],[-Inf;1.451],[-Inf;-0.6605],[-Inf;-0.69],(-0.4855;0.122],(-0.9615; Inf],hid
Sarah,Female,(-3.538;-3.0185],(1.4125;2.1435],[-Inf;0.4725],(1.5145; Inf],(0.286; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hId
Sarah,Female,(-3.0185;-2.403],(0.711;1.4125],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hEd
Sarah,Female,(-2.403;-1.6645],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hAd
Sarah,Female,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],had
Sarah,Female,(-3.0185;-2.403],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hOd
Sarah,Female,(-3.538;-3.0185],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hod
Sarah,Female,(-4.2625;-3.538],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(0.4795; Inf],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hUd
Sarah,Female,(-4.6685;-4.2625],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],[-Inf;-0.9615],hud
Sarah,Female,(-3.538;-3.0185],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],(-0.4855;0.122],(-0.9615; Inf],hed
Sue,Female,[-Inf;-4.6685],(0.711;1.4125],(1.086; Inf],(1.5145; Inf],(0.286; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hid
Sue,Female,(-4.2625;-3.538],(1.4125;2.1435],(0.4725;1.086],(0.829;1.5145],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hId
Sue,Female,(-3.538;-3.0185],(0.711;1.4125],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hEd
Sue,Female,(-3.0185;-2.403],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-1.0915;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hAd
Sue,Female,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-1.0915;-0.7345],(1.451; Inf],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hYd
Sue,Female,(-3.538;-3.0185],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],had
Sue,Female,(-3.538;-3.0185],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hOd
Sue,Female,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hod
Sue,Female,(-4.2625;-3.538],(1.4125;2.1435],[-Inf;0.4725],(0.829;1.5145],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hUd
Sue,Female,(-4.2625;-3.538],(2.1435;3.1765],[-Inf;0.4725],(1.5145; Inf],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hud
Sue,Female,(-3.538;-3.0185],(2.1435;3.1765],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hed
Sue,Female,(-4.2625;-3.538],(1.4125;2.1435],[-Inf;0.4725],(0.829;1.5145],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hId
Sue,Female,(-3.0185;-2.403],(0.711;1.4125],[-Inf;0.4725],(1.5145; Inf],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.69],(-0.4855;0.122],(-0.9615; Inf],hEd
Sue,Female,(-3.538;-3.0185],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-1.0915;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hAd
Sue,Female,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-1.0915;-0.7345],(1.451; Inf],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hYd
Sue,Female,(-3.538;-3.0185],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],had
Sue,Female,(-3.538;-3.0185],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hOd
Sue,Female,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hod
Sue,Female,(-4.2625;-3.538],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hUd
Sue,Female,(-4.2625;-3.538],(2.1435;3.1765],[-Inf;0.4725],(1.5145; Inf],(0.286; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hud
Sue,Female,(-3.538;-3.0185],(2.1435;3.1765],[-Inf;0.4725],(0.829;1.5145],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hed
Sue,Female,[-Inf;-4.6685],(0.711;1.4125],(1.086; Inf],(1.5145; Inf],(-0.7345;0.286],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hid
Sue,Female,(-4.2625;-3.538],(1.4125;2.1435],[-Inf;0.4725],(0.829;1.5145],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hId
Sue,Female,(-3.0185;-2.403],(0.711;1.4125],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.69],(-0.4855;0.122],(-0.9615; Inf],hEd
Sue,Female,(-3.538;-3.0185],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],[-Inf;-1.0915],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hAd
Sue,Female,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-1.0915;-0.7345],(1.451; Inf],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hYd
Sue,Female,(-3.538;-3.0185],(1.4125;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],had
Sue,Female,(-3.538;-3.0185],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.69],[-Inf;-0.4855],(-0.9615; Inf],hOd
Sue,Female,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hod
Sue,Female,(-4.2625;-3.538],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hUd
Sue,Female,(-3.538;-3.0185],(2.1435;3.1765],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hed
Sue,Female,[-Inf;-4.6685],(0.711;1.4125],(1.086; Inf],(1.5145; Inf],(0.286; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hid
Sue,Female,(-4.2625;-3.538],(1.4125;2.1435],(0.4725;1.086],(0.829;1.5145],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hId
Sue,Female,(-3.0185;-2.403],(0.711;1.4125],[-Inf;0.4725],(1.5145; Inf],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.69],(-0.4855;0.122],(-0.9615; Inf],hEd
Sue,Female,(-3.538;-3.0185],(0.711;1.4125],[-Inf;0.4725],(0.829;1.5145],[-Inf;-1.0915],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],(-0.4855;0.122],(-0.9615; Inf],hAd
Sue,Female,(-3.0185;-2.403],(2.1435;3.1765],[-Inf;0.4725],(0.0525;0.829],(-1.0915;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hYd
Sue,Female,(-3.538;-3.0185],(1.4125;2.1435],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],had
Sue,Female,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],(0.0525;0.829],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hOd
Sue,Female,(-4.2625;-3.538],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(0.083; Inf],[-Inf;-0.4855],(-0.9615; Inf],hod
Sue,Female,(-4.2625;-3.538],(2.1435;3.1765],[-Inf;0.4725],(0.829;1.5145],(0.286; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hUd
Sue,Female,(-4.2625;-3.538],(2.1435;3.1765],[-Inf;0.4725],(1.5145; Inf],(0.286; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hud
Sue,Female,(-3.538;-3.0185],(2.1435;3.1765],[-Inf;0.4725],(0.829;1.5145],(-0.7345;0.286],[-Inf;1.451],(-0.6605;0.4795],(-0.69;0.083],[-Inf;-0.4855],(-0.9615; Inf],hed
