X,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,labels
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(349352;369974],[-Inf;0.5],b'tcp',b'private',b'S0',[-Inf;3.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(74.5;97.5],(6.5;21.5],(0.92; Inf],(0.75; Inf],[-Inf;0.745],[-Inf;0.155],(0.005;0.195],(0.035;0.085],[-Inf;0.005],(254.5; Inf],(2.5;25.5],(0.015;0.105],(0.055;0.095],[-Inf;0.005],[-Inf;0.005],(0.965; Inf],(0.12; Inf],[-Inf;0.005],[-Inf;0.005],neptune.
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(372165;396593.5],[-Inf;0.5],b'tcp',b'private',b'S0',[-Inf;3.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(97.5;311],(6.5;21.5],(0.92; Inf],(0.75; Inf],[-Inf;0.745],[-Inf;0.155],(0.005;0.195],(0.035;0.085],[-Inf;0.005],(254.5; Inf],(2.5;25.5],(0.015;0.105],(0.045;0.055],[-Inf;0.005],[-Inf;0.005],(0.965; Inf],(0.12; Inf],[-Inf;0.005],[-Inf;0.005],neptune.
(396993.5;449782],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(507.5;524],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(11523;39739.5],[-Inf;0.5],b'tcp',b'http',b'SF',(334.5;507.5],(2.5;8308],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],1,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(5.5;21.5],(6.5;21.5],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],normal.
(11523;39739.5],[-Inf;0.5],b'tcp',b'http',b'SF',(334.5;507.5],(2.5;8308],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],1,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(5.5;21.5],(6.5;21.5],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],normal.
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(396993.5;449782],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(507.5;524],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(74029.5;91617.5],[-Inf;0.5],b'tcp',b'smtp',b'SF',(524;1028],(2.5;8308],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],1,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,[-Inf;2.5],(1.5;2.5],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],(0.475; Inf],(254.5; Inf],(2.5;25.5],(0.015;0.105],(0.005;0.015],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],(0.015;0.485],normal.
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(53596;74029.5],[-Inf;0.5],b'tcp',b'private',b'S0',[-Inf;3.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(97.5;311],(6.5;21.5],(0.92; Inf],(0.75; Inf],[-Inf;0.745],[-Inf;0.155],(0.005;0.195],(0.035;0.085],[-Inf;0.005],(254.5; Inf],(2.5;25.5],(0.015;0.105],(0.055;0.095],[-Inf;0.005],[-Inf;0.005],(0.965; Inf],(0.12; Inf],[-Inf;0.005],[-Inf;0.005],neptune.
(43219;50790],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(372165;396593.5],[-Inf;0.5],b'tcp',b'private',b'S0',[-Inf;3.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(97.5;311],(6.5;21.5],(0.92; Inf],(0.75; Inf],[-Inf;0.745],[-Inf;0.155],(0.005;0.195],(0.035;0.085],[-Inf;0.005],(254.5; Inf],(2.5;25.5],(0.015;0.105],(0.045;0.055],[-Inf;0.005],[-Inf;0.005],(0.965; Inf],(0.12; Inf],[-Inf;0.005],[-Inf;0.005],neptune.
(343072.5;349352],[-Inf;0.5],b'udp',b'domain_u',b'SF',(28.5;333.5],(2.5;8308],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(2.5;5.5],(2.5;6.5],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],(0.005;0.475],(2.5;254.5],(25.5;108.5],(0.365;0.995],(0.015;0.045],(0.005;0.035],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],normal.
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(11523;39739.5],[-Inf;0.5],b'tcp',b'http',b'SF',(334.5;507.5],(8372; Inf],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],1,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(2.5;5.5],(2.5;6.5],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],(0.005;0.475],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],normal.
(372165;396593.5],[-Inf;0.5],b'tcp',b'private',b'S0',[-Inf;3.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(97.5;311],(21.5;25.5],(0.92; Inf],(0.75; Inf],[-Inf;0.745],[-Inf;0.155],(0.005;0.195],(0.035;0.085],[-Inf;0.005],(254.5; Inf],(2.5;25.5],(0.015;0.105],(0.045;0.055],[-Inf;0.005],[-Inf;0.005],(0.965; Inf],(0.12; Inf],[-Inf;0.005],[-Inf;0.005],neptune.
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(459845.5;480276],[-Inf;0.5],b'tcp',b'private',b'REJ',[-Inf;3.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(97.5;311],(6.5;21.5],[-Inf;0.005],[-Inf;0.01],(0.985; Inf],(0.855; Inf],(0.005;0.195],(0.035;0.085],[-Inf;0.005],(254.5; Inf],(2.5;25.5],(0.015;0.105],(0.055;0.095],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],(0.995; Inf],(0.995; Inf],neptune.
(343072.5;349352],[-Inf;0.5],b'tcp',b'http',b'REJ',[-Inf;3.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,[-Inf;2.5],[-Inf;1.5],[-Inf;0.005],[-Inf;0.01],(0.985; Inf],(0.855; Inf],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(2.5;254.5],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.035;0.995],(0.065;0.245],[-Inf;0.005],[-Inf;0.005],(0.995; Inf],(0.485;0.995],normal.
(490944; Inf],[-Inf;0.5],b'udp',b'private',b'SF',(28.5;333.5],(2.5;8308],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,[-Inf;2.5],(1.5;2.5],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(108.5;254.5],(0.365;0.995],(0.005;0.015],(0.005;0.035],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],normal.
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(74029.5;91617.5],(0.5; Inf],b'tcp',b'smtp',b'SF',(524;1028],(2.5;8308],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],1,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,[-Inf;2.5],[-Inf;1.5],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(2.5;254.5],(108.5;254.5],(0.365;0.995],(0.015;0.045],[-Inf;0.005],(0.005;0.065],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],normal.
(343072.5;349352],(0.5; Inf],b'tcp',b'smtp',b'SF',(1483.5;37971.5],(2.5;8308],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],1,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,[-Inf;2.5],[-Inf;1.5],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(2.5;254.5],(25.5;108.5],(0.365;0.995],(0.045;0.055],(0.005;0.035],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],normal.
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(396993.5;449782],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(507.5;524],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(92169.5;103634],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(349352;369974],[-Inf;0.5],b'tcp',b'private',b'S0',[-Inf;3.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(97.5;311],(2.5;6.5],(0.92; Inf],(0.75; Inf],[-Inf;0.745],[-Inf;0.155],(0.005;0.195],(0.035;0.085],[-Inf;0.005],(254.5; Inf],(2.5;25.5],(0.015;0.105],(0.055;0.095],[-Inf;0.005],[-Inf;0.005],(0.965; Inf],(0.12; Inf],[-Inf;0.005],[-Inf;0.005],neptune.
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343072.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(92169.5;103634],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1028;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(311; Inf],(306.5; Inf],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(371547;372165],(0.5; Inf],b'tcp',b'smtp',b'SF',(1483.5;37971.5],(2.5;8308],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],1,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,[-Inf;2.5],[-Inf;1.5],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(2.5;254.5],(108.5;254.5],(0.365;0.995],(0.095;0.97],(0.005;0.035],(0.005;0.065],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],normal.
(141268.5;144566.5],[-Inf;0.5],b'tcp',b'http',b'SF',(28.5;333.5],(2.5;8308],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],1,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,[-Inf;2.5],[-Inf;1.5],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(2.5;254.5],(108.5;254.5],(0.365;0.995],(0.045;0.055],[-Inf;0.005],[-Inf;0.005],(0.005;0.025],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],normal.
(74029.5;91617.5],[-Inf;0.5],b'tcp',b'http',b'SF',(28.5;333.5],(2.5;8308],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],1,[-Inf;0.5],0,0,[-Inf; Inf],[-Inf; Inf],0,0,0,0,0,(21.5;37.5],(25.5;52.5],[-Inf;0.005],[-Inf;0.01],[-Inf;0.745],[-Inf;0.155],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(2.5;254.5],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.005;0.035],(0.005;0.065],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],normal.
