a01,a02,a03,a04,a05,a06,a07,a08,a09,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,class
1,0,(0.741295;0.998505],(0.007075;0.74685],(0.04144;0.995175],(0.00101;0.953815],(0.029375;0.999995],(0.000985;0.979525],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(0.001845;0.98374],(0.35474;0.998725],(-0.554585;0.652535],(0.210915;0.99914],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(0.07206;0.998475],(0.000375;0.923655],(0.18657;0.999665],(0.00933;0.89747],(0.3303;0.999495],(-0.98148;0.825685],[-Inf;0.52812],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.135195;0.99556],(-0.969765;0.86464],(0.0002;0.994855],(0.0054;0.95098],g
0,0,(0.998505; Inf],(0.74685; Inf],(0.995175; Inf],[-Inf;-0.79531],(0.999995; Inf],[-Inf;-0.983575],(0.05561; Inf],(0.9891; Inf],(-0.01058;0.08713],(-0.00027;0.001845],(0.998725; Inf],[-Inf;-0.554585],(-0.0283;0.210915],(-0.00197;0.001495],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],[-Inf;-0.957365],(0.923655; Inf],(0.999665; Inf],(0.89747; Inf],[-Inf;0.3303],(-0.98148;0.825685],(0.99921; Inf],(0.892705; Inf],(-9e-05;0.06779],(-0.91428;0.921765],[-Inf;-0.84848],[-Inf;-0.969765],(-4e-05;0.0002],(-3e-05;0.0054],b
1,0,(0.741295;0.998505],(0.007075;0.74685],(0.04144;0.995175],(0.00101;0.953815],(0.029375;0.999995],(0.000985;0.979525],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(0.001845;0.98374],(0.35474;0.998725],(0.652535;0.97565],(0.210915;0.99914],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(0.07206;0.998475],(0.000375;0.923655],(-0.0092;0.18657],(0.00933;0.89747],[-Inf;0.3303],(-0.98148;0.825685],[-Inf;0.52812],(-0.936175;0.892705],(-0.91183;-9e-05],(-0.91428;0.921765],(-0.84848;-6e-05],(-0.969765;0.86464],(-0.959515;-4e-05],(0.0054;0.95098],g
0,0,(0.998505; Inf],[-Inf;-0.609635],[-Inf;0.04144],(0.953815; Inf],[-Inf;0.029375],(0.979525; Inf],(0.05561; Inf],(0.9891; Inf],(0.9991; Inf],(0.98374; Inf],[-Inf;-0.96941],[-Inf;-0.554585],[-Inf;-0.98825],[-Inf;-0.90517],[-Inf; Inf],(0.99361; Inf],(-0.4291; Inf],[-Inf;-0.912755],[-Inf;-0.957365],[-Inf;-0.96798],[-Inf;-0.96809],[-Inf;-0.987455],(0.999495; Inf],(-0.98148;0.825685],(0.99921; Inf],[-Inf;-0.936175],(0.997; Inf],[-Inf;-0.91428],[-Inf;-0.84848],(0.86464; Inf],[-Inf;-0.959515],(0.95098; Inf],b
1,0,(0.741295;0.998505],(0.007075;0.74685],(0.04144;0.995175],(0.00101;0.953815],(0.029375;0.999995],(0.000985;0.979525],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(0.001845;0.98374],(-0.076515;0.35474],(-0.554585;0.652535],(0.210915;0.99914],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(-0.957365;-1.5e-05],(0.000375;0.923655],(-0.96809;-0.0092],(0.00933;0.89747],[-Inf;0.3303],(-0.98148;0.825685],[-Inf;0.52812],(-0.936175;0.892705],(-0.91183;-9e-05],(-0.91428;0.921765],(-0.84848;-6e-05],(-0.969765;0.86464],(-0.959515;-4e-05],(0.0054;0.95098],g
0,0,(0.998505; Inf],[-Inf;-0.609635],(0.995175; Inf],(0.953815; Inf],(0.999995; Inf],[-Inf;-0.983575],(0.05561; Inf],(0.9891; Inf],(0.9991; Inf],[-Inf;-0.56293],(0.998725; Inf],(0.97565; Inf],(0.99914; Inf],[-Inf;-0.90517],[-Inf; Inf],[-Inf;-0.8145],(-0.4291; Inf],(0.965545; Inf],(0.998475; Inf],(0.923655; Inf],(0.999665; Inf],[-Inf;-0.987455],(0.999495; Inf],[-Inf;-0.98148],(0.99921; Inf],[-Inf;-0.936175],(0.997; Inf],(0.921765; Inf],(0.99556; Inf],[-Inf;-0.969765],(0.994855; Inf],(0.95098; Inf],b
1,0,(0.741295;0.998505],(0.007075;0.74685],(0.04144;0.995175],(0.00101;0.953815],(0.029375;0.999995],(0.000985;0.979525],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(0.001845;0.98374],(0.35474;0.998725],(-0.554585;0.652535],(0.210915;0.99914],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(0.07206;0.998475],(0.000375;0.923655],(0.18657;0.999665],(0.00933;0.89747],[-Inf;0.3303],(-0.98148;0.825685],[-Inf;0.52812],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(-0.84848;-6e-05],(-0.969765;0.86464],(-0.959515;-4e-05],(0.0054;0.95098],g
0,0,[-Inf;0.19028],(-0.009595;0.007075],(0.995175; Inf],(0.953815; Inf],[-Inf;0.029375],(-0.000375;0.000985],(0.05561; Inf],(0.9891; Inf],(-0.01058;0.08713],(-0.00027;0.001845],(0.998725; Inf],[-Inf;-0.554585],(-0.0283;0.210915],(-0.00197;0.001495],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(-1.5e-05;0.07206],(-0.0014;0.000375],(-0.0092;0.18657],(-0.02301;0.00933],[-Inf;0.3303],(-0.98148;0.825685],(0.99921; Inf],[-Inf;-0.936175],(-9e-05;0.06779],(-0.91428;0.921765],[-Inf;-0.84848],(0.86464; Inf],(-4e-05;0.0002],(-3e-05;0.0054],b
1,0,(0.741295;0.998505],(0.007075;0.74685],(0.04144;0.995175],(0.00101;0.953815],(0.029375;0.999995],(0.000985;0.979525],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(0.001845;0.98374],(0.35474;0.998725],(0.652535;0.97565],(0.210915;0.99914],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(-0.957365;-1.5e-05],(0.000375;0.923655],(-0.96809;-0.0092],(0.00933;0.89747],[-Inf;0.3303],(-0.98148;0.825685],[-Inf;0.52812],(-0.936175;0.892705],(-0.91183;-9e-05],(-0.91428;0.921765],(-0.84848;-6e-05],(-0.969765;0.86464],(-0.959515;-4e-05],(0.0054;0.95098],g
0,0,[-Inf;0.19028],(-0.009595;0.007075],(0.995175; Inf],(0.953815; Inf],(0.999995; Inf],(0.979525; Inf],(-0.025605;0.05561],(-0.49981;0.591395],(-0.01058;0.08713],(-0.00027;0.001845],[-Inf;-0.96941],[-Inf;-0.554585],(-0.0283;0.210915],(-0.00197;0.001495],[-Inf; Inf],[-Inf;-0.8145],(-0.4291; Inf],(-0.912755;0.965545],(-1.5e-05;0.07206],(-0.0014;0.000375],(0.999665; Inf],(0.89747; Inf],[-Inf;0.3303],(-0.98148;0.825685],(0.99921; Inf],(0.892705; Inf],(-9e-05;0.06779],(-0.91428;0.921765],[-Inf;-0.84848],(0.86464; Inf],(-4e-05;0.0002],(-3e-05;0.0054],b
1,0,(0.741295;0.998505],(0.007075;0.74685],(0.04144;0.995175],(0.00101;0.953815],(0.029375;0.999995],(0.000985;0.979525],(-0.704705;-0.025605],(0.591395;0.9891],(-0.91576;-0.01058],(0.001845;0.98374],(-0.96941;-0.076515],(-0.554585;0.652535],(-0.98825;-0.0283],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.989535;-0.4291],(-0.912755;0.965545],(-0.957365;-1.5e-05],(-0.96798;-0.0014],(-0.96809;-0.0092],(-0.987455;-0.02301],[-Inf;0.3303],(-0.98148;0.825685],[-Inf;0.52812],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.135195;0.99556],(-0.969765;0.86464],(0.0002;0.994855],(0.0054;0.95098],g
0,0,(0.998505; Inf],[-Inf;-0.609635],(0.995175; Inf],(0.953815; Inf],(0.999995; Inf],(0.979525; Inf],(0.05561; Inf],(0.9891; Inf],(0.9991; Inf],(0.98374; Inf],(0.998725; Inf],[-Inf;-0.554585],(0.99914; Inf],(0.95702; Inf],[-Inf; Inf],(0.99361; Inf],(-0.4291; Inf],[-Inf;-0.912755],(0.998475; Inf],[-Inf;-0.96798],(0.999665; Inf],[-Inf;-0.987455],(0.999495; Inf],[-Inf;-0.98148],(0.99921; Inf],(0.892705; Inf],(0.997; Inf],[-Inf;-0.91428],(0.99556; Inf],(0.86464; Inf],(0.994855; Inf],(0.95098; Inf],b
1,0,(0.19028;0.741295],(-0.609635;-0.009595],(0.04144;0.995175],(0.00101;0.953815],(0.029375;0.999995],(0.000985;0.979525],(0.05561; Inf],(-0.49981;0.591395],(0.9991; Inf],(0.001845;0.98374],(0.35474;0.998725],(-0.554585;0.652535],(0.210915;0.99914],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(0.07206;0.998475],(0.000375;0.923655],(0.18657;0.999665],(0.00933;0.89747],(0.3303;0.999495],(-0.98148;0.825685],[-Inf;0.52812],(-0.936175;0.892705],(0.06779;0.997],(0.921765; Inf],(0.135195;0.99556],(-0.969765;0.86464],(0.0002;0.994855],(0.0054;0.95098],g
1,0,(0.741295;0.998505],(0.007075;0.74685],(0.04144;0.995175],(-0.79531;-0.00114],(0.029375;0.999995],(0.000985;0.979525],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(0.001845;0.98374],(0.35474;0.998725],(-0.554585;0.652535],(0.210915;0.99914],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(0.07206;0.998475],(0.000375;0.923655],(0.18657;0.999665],(0.00933;0.89747],(0.3303;0.999495],(-0.98148;0.825685],(0.52812;0.99921],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.135195;0.99556],(-0.969765;0.86464],(0.994855; Inf],(-0.974115;-3e-05],g
0,0,(0.998505; Inf],(0.74685; Inf],[-Inf;0.04144],[-Inf;-0.79531],[-Inf;0.029375],[-Inf;-0.983575],(-0.025605;0.05561],(-0.49981;0.591395],(-0.01058;0.08713],(-0.00027;0.001845],[-Inf;-0.96941],[-Inf;-0.554585],(-0.0283;0.210915],(-0.00197;0.001495],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],[-Inf;-0.957365],(0.923655; Inf],(0.999665; Inf],(0.89747; Inf],[-Inf;0.3303],(-0.98148;0.825685],(0.99921; Inf],[-Inf;-0.936175],(-9e-05;0.06779],(-0.91428;0.921765],[-Inf;-0.84848],[-Inf;-0.969765],[-Inf;-0.959515],[-Inf;-0.974115],b
1,0,(0.19028;0.741295],(-0.609635;-0.009595],(0.04144;0.995175],(0.00101;0.953815],(0.029375;0.999995],(0.000985;0.979525],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(0.001845;0.98374],(0.35474;0.998725],(-0.554585;0.652535],(0.210915;0.99914],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(0.07206;0.998475],(0.000375;0.923655],(0.18657;0.999665],(0.00933;0.89747],(0.3303;0.999495],(-0.98148;0.825685],(0.52812;0.99921],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.135195;0.99556],(-0.969765;0.86464],(0.0002;0.994855],(0.0054;0.95098],g
1,0,(0.19028;0.741295],(0.74685; Inf],(0.04144;0.995175],(-0.79531;-0.00114],(0.029375;0.999995],(0.000985;0.979525],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(0.001845;0.98374],(0.35474;0.998725],(-0.554585;0.652535],(0.210915;0.99914],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(0.07206;0.998475],(0.000375;0.923655],(0.18657;0.999665],(0.00933;0.89747],(0.999495; Inf],(-0.98148;0.825685],(0.52812;0.99921],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.99556; Inf],(-0.969765;0.86464],(0.0002;0.994855],(0.0054;0.95098],b
1,0,(0.741295;0.998505],(-0.609635;-0.009595],(0.995175; Inf],(-0.79531;-0.00114],(0.999995; Inf],(-0.983575;-0.000375],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(-0.56293;-0.00027],(0.998725; Inf],(-0.554585;0.652535],(0.99914; Inf],(-0.90517;-0.00197],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(0.07206;0.998475],(-0.96798;-0.0014],(0.999665; Inf],(0.00933;0.89747],(0.3303;0.999495],(-0.98148;0.825685],(0.52812;0.99921],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.135195;0.99556],(-0.969765;0.86464],(0.994855; Inf],(-0.974115;-3e-05],g
1,0,(0.19028;0.741295],(-0.609635;-0.009595],(0.04144;0.995175],(-0.79531;-0.00114],(0.029375;0.999995],(-0.983575;-0.000375],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(0.001845;0.98374],(0.35474;0.998725],(-0.554585;0.652535],(0.210915;0.99914],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(0.07206;0.998475],(-0.96798;-0.0014],(0.18657;0.999665],(0.00933;0.89747],(0.3303;0.999495],(-0.98148;0.825685],(0.52812;0.99921],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.135195;0.99556],(-0.969765;0.86464],(0.0002;0.994855],(-0.974115;-3e-05],g
1,0,[-Inf;0.19028],(-0.609635;-0.009595],[-Inf;0.04144],(0.00101;0.953815],(0.029375;0.999995],(-0.983575;-0.000375],(-0.025605;0.05561],(-0.49981;0.591395],(-0.01058;0.08713],(-0.00027;0.001845],(-0.076515;0.35474],(-0.554585;0.652535],(-0.0283;0.210915],(-0.00197;0.001495],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(-1.5e-05;0.07206],(0.000375;0.923655],(-0.0092;0.18657],(0.00933;0.89747],[-Inf;0.3303],(-0.98148;0.825685],[-Inf;0.52812],(-0.936175;0.892705],(-0.91183;-9e-05],(-0.91428;0.921765],(-6e-05;0.135195],(-0.969765;0.86464],(0.0002;0.994855],(-0.974115;-3e-05],b
1,0,(0.19028;0.741295],(0.007075;0.74685],(0.04144;0.995175],(-0.79531;-0.00114],(0.029375;0.999995],(0.000985;0.979525],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(0.001845;0.98374],(0.35474;0.998725],(-0.554585;0.652535],(0.210915;0.99914],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(0.07206;0.998475],(-0.96798;-0.0014],(0.18657;0.999665],(0.00933;0.89747],(0.3303;0.999495],(-0.98148;0.825685],(0.52812;0.99921],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.135195;0.99556],(-0.969765;0.86464],(0.0002;0.994855],(-0.974115;-3e-05],g
1,0,(0.19028;0.741295],(0.007075;0.74685],[-Inf;0.04144],(-0.00114;0.00101],[-Inf;0.029375],[-Inf;-0.983575],(-0.025605;0.05561],(-0.49981;0.591395],(-0.01058;0.08713],(-0.56293;-0.00027],(-0.076515;0.35474],(-0.554585;0.652535],(-0.0283;0.210915],(-0.00197;0.001495],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(-1.5e-05;0.07206],(0.000375;0.923655],(-0.96809;-0.0092],(0.00933;0.89747],[-Inf;0.3303],(-0.98148;0.825685],[-Inf;0.52812],[-Inf;-0.936175],(-9e-05;0.06779],(-0.91428;0.921765],(-6e-05;0.135195],[-Inf;-0.969765],(-4e-05;0.0002],(-3e-05;0.0054],b
1,0,(0.19028;0.741295],(-0.609635;-0.009595],[-Inf;0.04144],(-0.00114;0.00101],[-Inf;0.029375],(-0.000375;0.000985],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(0.001845;0.98374],(-0.076515;0.35474],(-0.554585;0.652535],(-0.0283;0.210915],(-0.00197;0.001495],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(-1.5e-05;0.07206],(-0.0014;0.000375],(-0.0092;0.18657],(-0.02301;0.00933],(0.3303;0.999495],(-0.98148;0.825685],[-Inf;0.52812],[-Inf;-0.936175],(-0.91183;-9e-05],(-0.91428;0.921765],(-6e-05;0.135195],(-0.969765;0.86464],(-4e-05;0.0002],(-3e-05;0.0054],b
1,0,(0.741295;0.998505],(0.007075;0.74685],(0.04144;0.995175],(0.00101;0.953815],(0.029375;0.999995],(0.000985;0.979525],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(-0.56293;-0.00027],(0.35474;0.998725],(-0.554585;0.652535],(0.210915;0.99914],(-0.90517;-0.00197],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(0.07206;0.998475],(-0.96798;-0.0014],(0.18657;0.999665],(-0.987455;-0.02301],(0.3303;0.999495],(-0.98148;0.825685],(0.52812;0.99921],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.135195;0.99556],(-0.969765;0.86464],(0.0002;0.994855],(-0.974115;-3e-05],g
1,0,[-Inf;0.19028],(-0.009595;0.007075],[-Inf;0.04144],(-0.00114;0.00101],[-Inf;0.029375],(-0.000375;0.000985],(-0.025605;0.05561],(-0.49981;0.591395],(-0.01058;0.08713],(-0.00027;0.001845],[-Inf;-0.96941],(0.97565; Inf],(0.99914; Inf],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(-1.5e-05;0.07206],(-0.0014;0.000375],(-0.0092;0.18657],(-0.02301;0.00933],[-Inf;0.3303],(-0.98148;0.825685],(0.99921; Inf],(0.892705; Inf],(-9e-05;0.06779],(-0.91428;0.921765],(-6e-05;0.135195],(-0.969765;0.86464],(-4e-05;0.0002],(-3e-05;0.0054],b
1,0,(0.19028;0.741295],(0.007075;0.74685],(0.04144;0.995175],(-0.79531;-0.00114],(0.029375;0.999995],(-0.983575;-0.000375],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(0.001845;0.98374],(0.35474;0.998725],(-0.554585;0.652535],(0.210915;0.99914],(-0.90517;-0.00197],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(0.07206;0.998475],(-0.96798;-0.0014],(0.18657;0.999665],(-0.02301;0.00933],(0.3303;0.999495],(-0.98148;0.825685],(0.52812;0.99921],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.135195;0.99556],(-0.969765;0.86464],(0.0002;0.994855],(-0.974115;-3e-05],g
0,0,[-Inf;0.19028],(-0.009595;0.007075],[-Inf;0.04144],(-0.00114;0.00101],[-Inf;0.029375],(-0.000375;0.000985],(-0.025605;0.05561],(-0.49981;0.591395],(-0.01058;0.08713],(-0.00027;0.001845],(-0.076515;0.35474],(-0.554585;0.652535],(-0.0283;0.210915],(-0.00197;0.001495],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(-1.5e-05;0.07206],(-0.0014;0.000375],(-0.0092;0.18657],(-0.02301;0.00933],[-Inf;0.3303],(-0.98148;0.825685],(0.99921; Inf],[-Inf;-0.936175],(-9e-05;0.06779],(-0.91428;0.921765],(-6e-05;0.135195],(-0.969765;0.86464],(-4e-05;0.0002],(-3e-05;0.0054],b
1,0,(0.998505; Inf],(0.007075;0.74685],(0.995175; Inf],(0.00101;0.953815],(0.029375;0.999995],(0.979525; Inf],(0.05561; Inf],(0.591395;0.9891],(-0.91576;-0.01058],(0.001845;0.98374],(-0.96941;-0.076515],(-0.554585;0.652535],(-0.98825;-0.0283],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(-0.957365;-1.5e-05],(-0.96798;-0.0014],(-0.96809;-0.0092],(-0.987455;-0.02301],[-Inf;0.3303],(-0.98148;0.825685],[-Inf;0.52812],(-0.936175;0.892705],(-9e-05;0.06779],(-0.91428;0.921765],(-6e-05;0.135195],(-0.969765;0.86464],(0.0002;0.994855],(-0.974115;-3e-05],g
1,0,[-Inf;0.19028],(-0.009595;0.007075],[-Inf;0.04144],(-0.00114;0.00101],(0.999995; Inf],(0.979525; Inf],[-Inf;-0.704705],[-Inf;-0.49981],(-0.01058;0.08713],(-0.00027;0.001845],(0.998725; Inf],(-0.554585;0.652535],(-0.0283;0.210915],(-0.00197;0.001495],[-Inf; Inf],(-0.8145;0.99361],[-Inf;-0.989535],(0.965545; Inf],(0.998475; Inf],(0.923655; Inf],(0.999665; Inf],[-Inf;-0.987455],[-Inf;0.3303],(-0.98148;0.825685],(0.99921; Inf],[-Inf;-0.936175],(-9e-05;0.06779],(-0.91428;0.921765],(-6e-05;0.135195],(-0.969765;0.86464],(0.994855; Inf],(0.95098; Inf],b
1,0,(0.741295;0.998505],(0.007075;0.74685],(0.04144;0.995175],(0.00101;0.953815],(0.029375;0.999995],(0.000985;0.979525],(-0.704705;-0.025605],(0.591395;0.9891],(-0.91576;-0.01058],(0.001845;0.98374],(-0.96941;-0.076515],(-0.554585;0.652535],(-0.98825;-0.0283],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.989535;-0.4291],(-0.912755;0.965545],(-0.957365;-1.5e-05],(-0.96798;-0.0014],(-0.96809;-0.0092],(-0.987455;-0.02301],[-Inf;0.3303],(-0.98148;0.825685],[-Inf;0.52812],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.135195;0.99556],(-0.969765;0.86464],(0.0002;0.994855],(0.0054;0.95098],g
1,0,[-Inf;0.19028],(-0.009595;0.007075],[-Inf;0.04144],(-0.00114;0.00101],[-Inf;0.029375],(-0.000375;0.000985],[-Inf;-0.704705],(0.9891; Inf],(-0.01058;0.08713],(-0.00027;0.001845],(0.998725; Inf],(-0.554585;0.652535],(-0.98825;-0.0283],(-0.90517;-0.00197],[-Inf; Inf],(-0.8145;0.99361],[-Inf;-0.989535],[-Inf;-0.912755],(-1.5e-05;0.07206],(-0.0014;0.000375],(0.999665; Inf],[-Inf;-0.987455],[-Inf;0.3303],(-0.98148;0.825685],(0.99921; Inf],(-0.936175;0.892705],(-9e-05;0.06779],(-0.91428;0.921765],(-6e-05;0.135195],(-0.969765;0.86464],(-4e-05;0.0002],(-3e-05;0.0054],b
1,0,(0.741295;0.998505],(0.007075;0.74685],(0.04144;0.995175],(0.00101;0.953815],(0.029375;0.999995],(0.000985;0.979525],(-0.704705;-0.025605],(0.591395;0.9891],(-0.91576;-0.01058],(0.001845;0.98374],(-0.96941;-0.076515],(-0.554585;0.652535],(-0.98825;-0.0283],(-0.90517;-0.00197],[-Inf; Inf],(-0.8145;0.99361],(-0.989535;-0.4291],(-0.912755;0.965545],(-0.957365;-1.5e-05],(-0.96798;-0.0014],(0.18657;0.999665],(-0.987455;-0.02301],(0.3303;0.999495],(-0.98148;0.825685],(0.52812;0.99921],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.135195;0.99556],(-0.969765;0.86464],(0.0002;0.994855],(0.0054;0.95098],g
1,0,(0.19028;0.741295],(0.007075;0.74685],(0.04144;0.995175],(0.00101;0.953815],(0.029375;0.999995],(0.000985;0.979525],(-0.704705;-0.025605],(0.591395;0.9891],(-0.91576;-0.01058],(0.001845;0.98374],(-0.96941;-0.076515],(-0.554585;0.652535],(-0.98825;-0.0283],(-0.90517;-0.00197],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(-0.957365;-1.5e-05],(-0.96798;-0.0014],(-0.0092;0.18657],(-0.987455;-0.02301],[-Inf;0.3303],(-0.98148;0.825685],[-Inf;0.52812],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.135195;0.99556],(-0.969765;0.86464],(0.0002;0.994855],(0.0054;0.95098],g
1,0,(0.741295;0.998505],(0.007075;0.74685],(0.04144;0.995175],(0.00101;0.953815],(0.029375;0.999995],(0.000985;0.979525],(-0.704705;-0.025605],(0.591395;0.9891],(-0.91576;-0.01058],(0.001845;0.98374],(-0.96941;-0.076515],(-0.554585;0.652535],(-0.98825;-0.0283],(-0.90517;-0.00197],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(0.07206;0.998475],(-0.96798;-0.0014],(0.18657;0.999665],(-0.987455;-0.02301],(0.3303;0.999495],(-0.98148;0.825685],(0.52812;0.99921],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.135195;0.99556],(-0.969765;0.86464],(-0.959515;-4e-05],(0.0054;0.95098],g
1,0,(0.741295;0.998505],(-0.609635;-0.009595],(0.04144;0.995175],(0.00101;0.953815],(0.029375;0.999995],(0.000985;0.979525],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(0.001845;0.98374],(0.35474;0.998725],(-0.554585;0.652535],(0.210915;0.99914],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(0.07206;0.998475],(0.000375;0.923655],(0.18657;0.999665],(-0.987455;-0.02301],(0.3303;0.999495],(-0.98148;0.825685],(0.52812;0.99921],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.135195;0.99556],(-0.969765;0.86464],(0.0002;0.994855],(0.0054;0.95098],g
1,0,(0.19028;0.741295],(0.007075;0.74685],(0.04144;0.995175],(0.00101;0.953815],(0.029375;0.999995],(0.000985;0.979525],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(0.001845;0.98374],(0.35474;0.998725],(-0.554585;0.652535],(0.210915;0.99914],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(0.07206;0.998475],(0.000375;0.923655],(0.18657;0.999665],(0.00933;0.89747],(0.3303;0.999495],(-0.98148;0.825685],(0.52812;0.99921],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.135195;0.99556],(-0.969765;0.86464],(0.0002;0.994855],(0.0054;0.95098],g
1,0,(0.19028;0.741295],(0.007075;0.74685],(0.04144;0.995175],(0.00101;0.953815],(0.029375;0.999995],(0.000985;0.979525],(0.05561; Inf],(-0.49981;0.591395],(0.08713;0.9991],(0.001845;0.98374],(0.35474;0.998725],(-0.554585;0.652535],(0.210915;0.99914],(0.001495;0.95702],[-Inf; Inf],(-0.8145;0.99361],(-0.4291; Inf],(-0.912755;0.965545],(0.07206;0.998475],(0.000375;0.923655],(0.18657;0.999665],(0.00933;0.89747],(0.3303;0.999495],(-0.98148;0.825685],(0.52812;0.99921],(-0.936175;0.892705],(0.06779;0.997],(-0.91428;0.921765],(0.135195;0.99556],(-0.969765;0.86464],(0.0002;0.994855],(0.0054;0.95098],g
