X,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,labels
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(52601;53596],[-Inf;0.5],b'tcp',b'http',b'REJ',[-Inf;3.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,[-Inf;1.5],[-Inf;1.5],[-Inf;0.005],[-Inf;0.015],(0.985; Inf],(0.855; Inf],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(4.5;254.5],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.035;0.995],(0.065;0.245],[-Inf;0.005],[-Inf;0.005],(0.995; Inf],(0.995; Inf],normal.
(108162;128694],[-Inf;0.5],b'tcp',b'private',b'S0',[-Inf;3.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(97.5;307],(15.5;21.5],(0.92; Inf],(0.75; Inf],[-Inf;0.675],[-Inf;0.02],(0.005;0.195],(0.035;0.085],[-Inf;0.005],(254.5; Inf],(2.5;25.5],(0.015;0.105],(0.055;0.095],[-Inf;0.005],[-Inf;0.005],(0.965; Inf],(0.12; Inf],[-Inf;0.005],[-Inf;0.005],neptune.
(74029.5;91617.5],[-Inf;0.5],b'tcp',b'http',b'SF',(28.5;333.5],(8371.5; Inf],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],1,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(6.5;28.5],(6.5;15.5],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(4.5;254.5],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.005;0.035],(0.005;0.065],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],(0.005;0.015],normal.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(108162;128694],[-Inf;0.5],b'tcp',b'private',b'S0',[-Inf;3.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(97.5;307],(2.5;6.5],(0.92; Inf],(0.75; Inf],[-Inf;0.675],[-Inf;0.02],(0.005;0.195],(0.035;0.085],[-Inf;0.005],(254.5; Inf],(2.5;25.5],(0.015;0.105],(0.055;0.095],[-Inf;0.005],[-Inf;0.005],(0.965; Inf],(0.12; Inf],[-Inf;0.005],[-Inf;0.005],neptune.
(74029.5;91617.5],[-Inf;0.5],b'tcp',b'ftp_data',b'SF',(28.5;333.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(1.5;6.5],(1.5;2.5],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(25.5;108.5],(0.105;0.375],(0.015;0.045],(0.035;0.995],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],normal.
(396993.5;449782],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(507.5;524],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(396993.5;449782],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(507.5;524],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(53596;74029.5],[-Inf;0.5],b'tcp',b'private',b'S0',[-Inf;3.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(97.5;307],(6.5;15.5],(0.92; Inf],(0.75; Inf],[-Inf;0.675],[-Inf;0.02],(0.005;0.195],(0.035;0.085],[-Inf;0.005],(254.5; Inf],(2.5;25.5],(0.015;0.105],(0.055;0.095],[-Inf;0.005],[-Inf;0.005],(0.965; Inf],(0.12; Inf],[-Inf;0.005],[-Inf;0.005],neptune.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(39739.5;40811],[-Inf;0.5],b'tcp',b'http',b'SF',(37971.5;57919],(8308;8371.5],0,[-Inf;0.5],0,(0.5;3],[-Inf; Inf],1,(0.5; Inf],0,0,[-Inf; Inf],0,0,0,0,0,0,(1.5;6.5],(2.5;6.5],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],(0.005;0.48],(0.015;0.485],back.
(396993.5;449782],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(507.5;524],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(349352;369974],[-Inf;0.5],b'tcp',b'private',b'S0',[-Inf;3.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(97.5;307],(15.5;21.5],(0.92; Inf],(0.75; Inf],[-Inf;0.675],[-Inf;0.02],(0.005;0.195],(0.035;0.085],[-Inf;0.005],(254.5; Inf],(2.5;25.5],(0.015;0.105],(0.055;0.095],[-Inf;0.005],[-Inf;0.005],(0.965; Inf],(0.12; Inf],[-Inf;0.005],[-Inf;0.005],neptune.
(136646;140275],[-Inf;0.5],b'tcp',b'http',b'SF',(28.5;333.5],(2.5;8308],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],1,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(6.5;28.5],(6.5;15.5],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],normal.
(396993.5;449782],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(507.5;524],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(459870.5;480297.5],[-Inf;0.5],b'tcp',b'private',b'REJ',[-Inf;3.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(97.5;307],(6.5;15.5],[-Inf;0.005],[-Inf;0.015],(0.985; Inf],(0.855; Inf],(0.005;0.195],(0.035;0.085],[-Inf;0.005],(254.5; Inf],(2.5;25.5],(0.015;0.105],(0.055;0.095],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],(0.995; Inf],(0.995; Inf],neptune.
(53596;74029.5],[-Inf;0.5],b'tcp',b'private',b'S0',[-Inf;3.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(97.5;307],(6.5;15.5],(0.92; Inf],(0.75; Inf],[-Inf;0.675],[-Inf;0.02],(0.005;0.195],(0.035;0.085],[-Inf;0.005],(254.5; Inf],(2.5;25.5],(0.015;0.105],(0.055;0.095],[-Inf;0.005],[-Inf;0.005],(0.965; Inf],(0.12; Inf],[-Inf;0.005],[-Inf;0.005],neptune.
(396993.5;449782],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(507.5;524],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(128694;136382.5],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(396993.5;449782],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(507.5;524],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(7801.5;11523],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
[-Inf;7801.5],[-Inf;0.5],b'tcp',b'http',b'SF',(28.5;333.5],(8371.5; Inf],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],1,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(6.5;28.5],(25.5;36.5],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],(0.005;0.475],(4.5;254.5],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.035;0.995],(0.005;0.065],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],normal.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(487244.5;490867],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(396993.5;449782],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(507.5;524],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(372192;396593.5],[-Inf;0.5],b'tcp',b'daytime',b'S0',[-Inf;3.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(97.5;307],(15.5;21.5],(0.92; Inf],(0.75; Inf],[-Inf;0.675],[-Inf;0.02],(0.005;0.195],(0.035;0.085],[-Inf;0.005],(254.5; Inf],(2.5;25.5],(0.015;0.105],(0.045;0.055],[-Inf;0.005],[-Inf;0.005],(0.965; Inf],(0.12; Inf],[-Inf;0.005],[-Inf;0.005],neptune.
(149752;343034],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(1031;1037.5],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
(396993.5;449782],[-Inf;0.5],b'icmp',b'ecr_i',b'SF',(507.5;524],[-Inf;2.5],0,[-Inf;0.5],0,[-Inf;0.5],[-Inf; Inf],0,[-Inf;0.5],0,0,[-Inf; Inf],0,0,0,0,0,0,(307; Inf],(294; Inf],[-Inf;0.005],[-Inf;0.015],[-Inf;0.675],[-Inf;0.02],(0.995; Inf],[-Inf;0.035],[-Inf;0.005],(254.5; Inf],(254.5; Inf],(0.995; Inf],[-Inf;0.005],(0.995; Inf],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],[-Inf;0.005],smurf.
