Speaker.Number,Sex,Feature.0,Feature.1,Feature.2,Feature.3,Feature.4,Feature.5,Feature.6,Feature.7,Feature.8,Feature.9,Class
Andrew,Male,(-3.7685;-3.143],(-0.1235;0.4245],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hid
Tim,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hYd
Tim,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],had
Tim,Male,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hOd
Tim,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Tim,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hUd
Tim,Male,(-4.5165;-3.7685],(1.2205;2.215],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hud
Tim,Male,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Tim,Male,(-3.143;-2.1755],[-Inf;-0.1235],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hid
Tim,Male,(-3.143;-2.1755],(0.4245;0.7165],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],(0.4665; Inf],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Tim,Male,(-2.1755;-1.4625],(1.2205;2.215],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Tim,Male,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hYd
Tim,Male,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hOd
Tim,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Tim,Male,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hUd
Tim,Male,(-4.5165;-3.7685],(1.2205;2.215],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hud
Tim,Male,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Sarah,Female,(-3.7685;-3.143],[-Inf;-0.1235],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hid
Sarah,Female,(-3.7685;-3.143],(0.7165;1.2205],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Sarah,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hEd
Sarah,Female,(-2.1755;-1.4625],(1.2205;2.215],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Sarah,Female,(-3.143;-2.1755],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hYd
Sarah,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],had
Sarah,Female,(-3.143;-2.1755],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hOd
Sarah,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-1.104;-0.396],(1.451; Inf],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Sarah,Female,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hUd
Sarah,Female,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hud
Sarah,Female,(-3.7685;-3.143],[-Inf;-0.1235],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],[-Inf;-0.69],[-Inf;0.2025],[-Inf; Inf],hid
Sarah,Female,(-3.7685;-3.143],(0.4245;0.7165],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Sarah,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hEd
Sarah,Female,(-3.143;-2.1755],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hYd
Sarah,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],had
Sarah,Female,(-3.143;-2.1755],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hOd
Sarah,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Sarah,Female,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hUd
Sarah,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Sarah,Female,(-3.7685;-3.143],[-Inf;-0.1235],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],[-Inf;-0.69],[-Inf;0.2025],[-Inf; Inf],hid
Sarah,Female,(-3.7685;-3.143],(0.4245;0.7165],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Sarah,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hEd
Sarah,Female,(-2.1755;-1.4625],(1.2205;2.215],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Sarah,Female,(-3.143;-2.1755],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hYd
Sarah,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],had
Sarah,Female,(-3.143;-2.1755],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hOd
Sarah,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Sarah,Female,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hUd
Sarah,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hud
Sarah,Female,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Sarah,Female,(-3.7685;-3.143],[-Inf;-0.1235],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],[-Inf;-0.69],[-Inf;0.2025],[-Inf; Inf],hid
Sarah,Female,(-3.7685;-3.143],(0.4245;0.7165],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Sarah,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hEd
Sarah,Female,(-2.1755;-1.4625],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Sarah,Female,(-3.143;-2.1755],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hYd
Sarah,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],had
Sarah,Female,(-3.143;-2.1755],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hOd
Sarah,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Sarah,Female,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],(0.2025; Inf],[-Inf; Inf],hUd
Sarah,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hud
Sarah,Female,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Sarah,Female,(-3.143;-2.1755],[-Inf;-0.1235],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],(1.451; Inf],[-Inf;-0.6605],[-Inf;-0.69],[-Inf;0.2025],[-Inf; Inf],hid
Sarah,Female,(-3.7685;-3.143],(0.7165;1.2205],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Sarah,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hEd
Sarah,Female,(-2.1755;-1.4625],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Sarah,Female,(-3.143;-2.1755],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hYd
Sarah,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],had
Sarah,Female,(-3.143;-2.1755],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(0.4665; Inf],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hOd
Sarah,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Sarah,Female,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hUd
Sarah,Female,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hud
Sarah,Female,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Sarah,Female,(-3.143;-2.1755],[-Inf;-0.1235],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],[-Inf;-0.69],[-Inf;0.2025],[-Inf; Inf],hid
Sarah,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hEd
Sarah,Female,(-3.143;-2.1755],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hYd
Sarah,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],had
Sarah,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Sarah,Female,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hUd
Sarah,Female,[-Inf;-4.5165],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hud
Sarah,Female,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Sue,Female,[-Inf;-4.5165],(0.7165;1.2205],(1.086; Inf],(1.4965; Inf],(-0.396;0.4995],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hid
Sue,Female,(-4.5165;-3.7685],(1.2205;2.215],(0.4385;1.086],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Sue,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hEd
Sue,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Sue,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],(1.451; Inf],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hYd
Sue,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],had
Sue,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hOd
Sue,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hod
Sue,Female,(-4.5165;-3.7685],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hUd
Sue,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hud
Sue,Female,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hed
Sue,Female,[-Inf;-4.5165],(0.7165;1.2205],(1.086; Inf],(1.4965; Inf],(-0.396;0.4995],[-Inf;1.451],[-Inf;-0.6605],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hid
Sue,Female,(-4.5165;-3.7685],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Sue,Female,(-3.143;-2.1755],(0.7165;1.2205],[-Inf;0.4385],(1.4965; Inf],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],[-Inf;-0.69],[-Inf;0.2025],[-Inf; Inf],hEd
Sue,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Sue,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],(1.451; Inf],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hYd
Sue,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hOd
Sue,Female,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hod
Sue,Female,(-4.5165;-3.7685],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hUd
Sue,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hud
Sue,Female,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hed
Sue,Female,[-Inf;-4.5165],(0.7165;1.2205],(1.086; Inf],(1.4965; Inf],(-0.396;0.4995],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hid
Sue,Female,(-4.5165;-3.7685],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Sue,Female,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],had
Sue,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],[-Inf;-0.69],[-Inf;0.2025],[-Inf; Inf],hOd
Sue,Female,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hod
Sue,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hUd
Sue,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hud
Sue,Female,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hed
Sue,Female,[-Inf;-4.5165],(1.2205;2.215],(1.086; Inf],(1.4965; Inf],(-0.396;0.4995],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hid
Sue,Female,(-4.5165;-3.7685],(1.2205;2.215],(0.4385;1.086],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Sue,Female,(-3.143;-2.1755],(0.7165;1.2205],[-Inf;0.4385],(1.4965; Inf],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],[-Inf;-0.69],[-Inf;0.2025],[-Inf; Inf],hEd
Sue,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Sue,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hYd
Sue,Female,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],had
Sue,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hOd
Sue,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hUd
Sue,Female,(-4.5165;-3.7685],(1.2205;2.215],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hud
Sue,Female,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hed
